Country_Region,Confirmed,Deaths,Incident_Rate,Case_Fatality_Ratio
US,1933,79,18577.60691975012,4.086911536471805
US,2125,19,23331.137461572245,0.8941176470588236
US,32211,404,27278.73239555898,1.2542299214554034
US,6584,161,23179.01777856011,2.445321992709599
US,5281,76,22641.91390842052,1.4391213785267942
US,3914,88,26298.461331720755,2.2483392948390395
US,2613,62,31830.917285905714,2.3727516264829696
US,16986,193,27597.075548334687,1.1362298363358059
US,31763,690,30800.1861800128,2.172338884866039
US,4143,77,23319.82438365417,1.8585566014965
US,42080,691,27431.37267684044,1.6421102661596958
US,13520,214,31068.318128547464,1.5828402366863905
US,42622,686,31769.76572574333,1.6094974426352588
US,13133,172,25359.646243265684,1.3096779106068681
US,5871,70,22457.254331943543,1.1923011412025208
US,5802,131,22954.58142111093,2.257842123405722
US,10283,120,27532.19631047685,1.166974618302052
US,8182,185,26436.187399030696,2.261060865314104
US,28166,240,35386.64488975438,0.8520911737555918
US,3200,37,22809.89379143204,1.15625
US,12472,191,34853.56583948133,1.5314304041051956
US,9390,131,37204.32663734696,1.395101171458999
US,35077,474,31810.679435557005,1.3513128260683638
US,7617,109,22795.15187789915,1.4310095838256531
US,329,5,,1.5197568389057752
US,125355,2020,30889.843351494408,1.6114235570978421
US,6802,135,26727.96573539236,1.9847103793002059
US,4306,78,30812.16457960644,1.8114259173246632
US,21552,275,23152.28600893778,1.2759836674090572
US,13048,211,32050.305814153424,1.6171060698957695
US,12764,225,27988.159193070936,1.762770291444688
US,9587,108,26866.38269252326,1.1265255032856993
US,9757,166,31493.496013685806,1.701342625807113
US,84928,909,29044.54764950104,1.0703183873398643
US,20016,208,30938.06513439572,1.0391686650679457
US,5696,177,22668.842281211444,3.107443820224719
US,3614,101,32658.593891198267,2.794687327061428
US,17995,238,25754.23631783833,1.3225896082245068
US,50425,645,31811.87306794524,1.279127416955875
US,75822,819,28604.951219696228,1.0801614307193164
US,4512,70,25013.859629670696,1.551418439716312
US,201888,1859,30730.871977532708,0.9208075764780472
US,664,16,31379.962192816634,2.4096385542168677
US,2471,42,20847.042942714925,1.6997167138810199
US,24350,476,27794.58262467611,1.9548254620123204
US,4441,67,20408.069482101007,1.5086692186444495
US,30950,365,31436.958486963056,1.1793214862681745
US,58293,540,30361.728170004422,0.9263547938860583
US,1676,24,26906.405522555782,1.431980906921241
US,2997,40,27752.569682378,1.334668001334668
US,300709,4613,34407.16636230909,1.5340412159263608
US,4865,107,19810.245133968565,2.199383350462487
US,19376,170,29049.910793265262,0.8773740710156895
US,8357,117,28674.8558880044,1.400023932033026
US,10312,129,23731.38793639104,1.2509697439875873
US,7183,85,31532.04565408253,1.1833495753863288
US,42516,181,,0.42572208109888043
US,23527,265,28292.60666698735,1.126365452458877
US,3591,71,23753.141949993384,1.9771651350598718
US,48415,538,32169.435215946844,1.1112258597542084
US,17949,247,28094.477836213373,1.376121232380634
US,1998,53,21419.382504288165,2.6526526526526526
US,48751,722,28087.87435327196,1.4809952616356588
US,13711,183,27993.058391180075,1.3346947706221282
US,385029,4563,30616.563187826818,1.185105537504967
US,7754,106,29296.8602410549,1.3670363683260254
US,5082,121,24203.45763680526,2.380952380952381
US,1344,45,23496.503496503497,3.3482142857142856
US,6012,99,25626.598465473147,1.6467065868263473
US,1696,61,20580.026695789347,3.5966981132075473
US,6790,117,27525.5391600454,1.7231222385861562
US,87973,928,30145.290066134392,1.0548691075670944
US,9333,55,,0.5893067609557484
US,2383,66,18924.71410419314,2.769618128409568
US,5630,130,23439.77684333236,2.3090586145648313
US,61110,1087,32072.174200557365,1.77875961381116
US,10617,226,25788.195287830946,2.1286615804841293
US,2234,19,27600.69187052137,0.8504923903312444
US,22230,269,32632.62969378468,1.210076473234368
US,50560,947,31773.16374239606,1.8730221518987342
US,16096,238,26402.46702972246,1.478628230616302
US,15728,316,30104.316202507416,2.009155645981689
US,29,0,,0.0
US,20826,333,27519.589835749302,1.598962834917891
US,109512,643,29790.99621600594,0.5871502666374461
US,537017,9107,30698.210699674102,1.6958494796254122
US,8674,129,25791.68029496596,1.4872031358081623
US,3702,65,23303.537706156363,1.7558076715289033
US,119415,886,33456.983478136615,0.7419503412469121
US,10509,102,30529.00676873021,0.9705966314587496
US,14406,141,30528.94803763669,0.978758850478967
US,17064,202,41732.49529213236,1.1837787154242851
US,1781,11,35684.23161691044,0.617630544637844
US,21404,126,31637.91701772279,0.5886750140160718
US,7995,90,31969.769673704413,1.125703564727955
US,11461,124,31950.60076384824,1.0819300235581537
US,32053,145,30500.81359609474,0.45237575265965746
US,8642,96,29020.450653144835,1.11085396898866
US,3828,55,32440.67796610169,1.4367816091954022
US,17290,135,30559.04134042666,0.7807981492192019
US,23726,140,36943.72644888044,0.5900699654387591
US,2543,32,28838.73894307099,1.2583562721195438
US,826,6,15119.897492220392,0.7263922518159807
US,3796,43,33904.9660593069,1.1327713382507902
US,19391,190,29807.08631158251,0.9798360063947192
US,137144,912,31966.733563158912,0.6649944583795135
US,6739,24,32191.6499474539,0.3561359252114557
US,13432,140,35216.69594399727,1.042287075640262
US,4474,61,32769.35472057424,1.3634331694233348
US,5885,36,27934.684577775668,0.6117247238742566
US,10580,91,34939.40094448664,0.8601134215500945
US,15617,155,33700.90634441088,0.9925081641800602
US,1822,16,30509.04219691896,0.8781558726673985
US,386090,2952,30500.622905052205,0.764588567432464
US,5497,28,29553.763440860213,0.5093687465890486
US,6122,70,28486.34312037597,1.1434171839268212
US,11756,132,28958.518080599075,1.1228308948621981
US,13638,175,30219.366275204964,1.283179351811116
US,2675,22,27168.393256144627,0.822429906542056
US,4362,62,26700.128542572074,1.4213663457129757
US,15945,152,36910.57663371837,0.9532768893069928
US,1253,32,29153.09446254072,2.5538707102952913
US,3717,44,30394.96279336005,1.183750336292709
US,2201,31,33232.67401479692,1.408450704225352
US,2651,35,24913.07207969176,1.3202565069784986
US,927,7,24786.096256684494,0.7551240560949298
US,7498,55,25956.31252812684,0.7335289410509469
US,1520,7,26955.13388898741,0.4605263157894737
US,8301,82,32586.16628719479,0.9878327912299723
US,2190,19,39623.66564139678,0.867579908675799
US,2530,25,27099.40017137961,0.9881422924901185
US,6695,76,34014.12386323223,1.1351755041075429
US,13049,122,36355.27818794751,0.9349375431067515
US,7209,83,31043.83774007407,1.1513386045221252
US,8464,135,32210.678540168206,1.5949905482041589
US,11179,120,33484.09512969508,1.0734412738169783
US,13867,83,34613.8485347711,0.598543304247494
US,2401,22,29301.928240175737,0.9162848812994585
US,9889,76,28852.774698021825,0.768530690666397
US,8185,66,37842.71117481159,0.8063530849114233
US,1801,17,28250.980392156864,0.9439200444197668
US,53171,230,33590.240882414255,0.4325666246638205
US,16465,191,28027.44016613897,1.1600364409353174
US,4333,44,30689.14229053049,1.0154627279021464
US,8584,76,29020.58893133642,0.8853681267474371
US,2408,37,26386.14946307254,1.5365448504983388
US,10695,128,34099.60464226502,1.1968209443665263
US,3984,24,35416.48146501911,0.6024096385542169
US,159678,1544,29015.429176789545,0.9669459787822994
US,1071,14,26411.837237977805,1.3071895424836601
US,4785,58,31542.51812788398,1.2121212121212122
US,4573,59,31433.8740720374,1.2901815001093375
US,20749,208,30981.604252523444,1.0024579497807122
US,2788,35,29930.22007514761,1.2553802008608321
US,5066,48,33405.86877678866,0.9474930911962101
US,48027,295,32230.073886171005,0.61423782455702
US,31981,200,32889.4053764989,0.6253713142178168
US,4257,29,28637.73965691221,0.6812309137890533
US,60656,623,30469.68403074296,1.0271036665787392
US,61649,422,38273.475089244144,0.684520430177294
US,12045,77,32865.83535703566,0.639269406392694
US,3314,17,33799.082100968895,0.5129752564876282
US,2726,34,29419.382689402115,1.247248716067498
US,8475,73,34361.822899772946,0.8613569321533924
US,1047,12,32126.4191469776,1.146131805157593
US,896,421,,46.986607142857146
US,6678,20,30878.069080316272,0.2994908655286014
US,5241,67,38305.8032451396,1.2783819881701965
US,6373,46,34241.34966688158,0.7217950729640672
US,82684,571,31505.868007925623,0.6905810072081661
US,3458,26,31733.50463430302,0.7518796992481203
US,1951,26,31432.25390687933,1.3326499231163507
US,15942,84,31578.321844544807,0.5269100489273617
US,42819,344,30943.726197272663,0.8033816763586259
US,3160,33,32547.12122772685,1.0443037974683544
US,8590,153,27986.837389632816,1.7811408614668218
US,12815,174,34679.18707547425,1.3577838470542334
US,3885,70,31593.071480848987,1.8018018018018018
US,6811,124,37476.6149444261,1.8205843488474527
US,2819,51,34132.461557089235,1.8091521816246896
US,11630,194,37971.79051847982,1.6680997420464316
US,5590,79,38924.86595640972,1.4132379248658318
US,3088,59,31044.5360410174,1.910621761658031
US,7015,105,41016.19598900778,1.4967925873129009
US,2901,36,35334.95736906212,1.2409513960703207
US,2565,50,28538.05073431241,1.949317738791423
US,4890,112,31465.156682324174,2.2903885480572597
US,6224,104,32221.99213087596,1.6709511568123394
US,8205,139,37086.42198517447,1.6940889701401585
US,9238,129,32916.44396935685,1.396406148516995
US,8683,122,46592.61644129641,1.4050443395139929
US,61488,593,33246.64089323853,0.964415820973198
US,27523,330,36747.80031242907,1.1989972023398612
US,2368,40,30701.413198496044,1.6891891891891893
US,8780,92,35836.73469387755,1.0478359908883828
US,3897,61,28683.9393493302,1.565306646138055
US,6443,142,31038.63570671548,2.2039422629209997
US,14973,163,31434.749748068527,1.0886261938155346
US,66104,714,31768.55055747789,1.0801161805639599
US,68037,859,29346.53209109731,1.2625483192968532
US,5247,107,30846.56084656085,2.0392605298265676
US,2397,48,29724.70238095238,2.002503128911139
US,307,9,23134.89073097212,2.9315960912052117
US,9449,152,40397.60581445062,1.608635834479839
US,45938,503,31986.463997994662,1.0949540685271453
US,6153,86,37557.22395165721,1.3976921826751179
US,1791,40,25622.317596566525,2.233389168062535
US,3669,57,32970.884255930985,1.553556827473426
US,26502,316,38917.4425093248,1.1923628405403366
US,2648,52,27181.2769451858,1.9637462235649548
US,18938,189,35058.035135785554,0.9979934523180906
US,22073,170,34846.78654310658,0.7701717029855479
US,22120,386,29841.48397976391,1.7450271247739602
US,4566,61,36278.40457651359,1.3359614542268945
US,7703,127,33805.845694724834,1.6487082954692978
US,34009,333,39806.40479423194,0.9791525772589609
US,8667,183,30752.58134336302,2.1114572516441674
US,10505,166,30758.644921383187,1.5801999048072346
US,21310,258,36368.29080979606,1.2106992022524636
US,31893,353,30010.72719060524,1.1068259492678645
US,8795,152,35791.31567167216,1.7282546901648663
US,12052,191,34147.44715815719,1.5847992034517093
US,13798,232,39141.04164302735,1.681403101898826
US,3702,83,37872.122762148334,2.2420313344138303
US,12873,247,44209.767154337525,1.9187446593645614
US,7137,107,33956.60862118185,1.4992293680818272
US,3635,52,34894.88336373236,1.4305364511691885
US,13773,173,27775.425010587453,1.2560807376751615
US,12443,180,36391.55357978475,1.4465964799485656
US,17821,289,32089.673179076257,1.621682284944728
US,3754,66,31353.87956234862,1.7581246670218433
US,12832,196,32661.37242924048,1.527431421446384
US,12842,159,39914.21644806366,1.2381249026631367
US,10252,115,40802.35612512935,1.1217323449083105
US,1835,35,27017.078916372204,1.9073569482288828
US,47012,529,30277.385989656792,1.1252446183953033
US,7887,123,28043.66377471199,1.5595283377710156
US,1169,28,27053.92270307799,2.395209580838323
US,8673,161,32534.32365518793,1.8563357546408394
US,5063,72,31810.756471475244,1.4220817697017578
US,6731,82,36709.20593368237,1.2182439459218541
US,7106,135,28299.482277976906,1.8998029833943146
US,3888,71,28155.550727786227,1.8261316872427984
US,8703,158,30729.847109918435,1.8154659312880617
US,8946,117,40635.930047694754,1.3078470824949697
US,7721,123,39833.87504514265,1.5930578940551743
US,3057,50,31737.95681063123,1.635590448151783
US,0,0,,
US,11645,136,40412.979351032445,1.167883211678832
US,4689,84,32822.343553128936,1.7914267434420985
US,12825,219,28260.725854432472,1.7076023391812865
US,13015,214,29640.84811769797,1.644256626968882
US,6967,91,34519.149779517415,1.306157600114827
US,4069,76,41996.078026628136,1.8677807815188008
US,1943,47,22514.484356894554,2.4189397838394235
US,6747,105,37577.27652464495,1.5562472209871054
US,4831,63,39899.24017178725,1.3040778306768785
US,10078,118,33944.08891882789,1.1708672355626115
US,6722,71,26524.089492167463,1.0562332639095506
US,5665,66,31983.965672990063,1.1650485436893203
US,1815,24,35290.68636982306,1.322314049586777
US,6866,125,27044.27288482748,1.8205651034080979
US,7963,151,22249.853306882003,1.8962702499058144
US,3371,56,28679.598434575462,1.6612281222189262
US,4457,102,27559.980212713333,2.2885348889387482
US,5499,113,28282.672427094585,2.054919076195672
US,3260,48,26868.87002390176,1.4723926380368098
US,53197,299,29478.064755656284,0.5620617704005865
US,29734,349,34034.61379973444,1.1737404990919487
US,12433,182,29269.268797966008,1.463846215716239
US,2076,42,23015.52106430156,2.023121387283237
US,14439,148,32270.969760632943,1.0250017314218436
US,10881,197,23498.54227405248,1.8104953588824557
US,23434,275,29711.80788883113,1.173508577280874
US,2691,48,31005.87625302454,1.7837235228539576
US,1761,24,29438.314944834503,1.362862010221465
US,30193,348,28543.202873889204,1.1525850362666843
US,3751,61,26141.194508328103,1.6262330045321247
US,1996,43,26878.534877457583,2.1543086172344688
US,24975,292,28190.078446864947,1.1691691691691692
US,1922,49,28277.181109312933,2.5494276795005204
US,33549,412,13422.391857506362,1.2280544874660944
US,5749,130,28199.34271839898,2.2612628283179683
US,24120,306,31428.757573783307,1.2686567164179106
US,4792,81,27059.687164718503,1.6903171953255425
US,6579,117,27504.18060200669,1.7783857729138166
US,1815,49,24004.76127496363,2.6997245179063363
US,4697,83,27829.126673776515,1.7670853736427508
US,2027,32,24486.590964000967,1.5786877158362111
US,2551,51,20331.55335936877,1.99921599372795
US,3966,93,25467.154690811018,2.344931921331316
US,3059,87,23200.606750094805,2.844066688460281
US,9718,138,33359.65123064777,1.420045276805927
US,31433,415,30233.631825483088,1.320268507619381
US,4094,115,27838.977288181693,2.808988764044944
US,2690,37,40937.4524425506,1.3754646840148699
US,84976,1156,28993.537732952103,1.3603841084541517
US,3140,75,31878.172588832487,2.388535031847134
US,2465,36,29513.88888888889,1.460446247464503
US,7064,96,32368.03519061584,1.3590033975084939
US,2408,59,25230.51131601006,2.4501661129568104
US,1314,34,29843.28866681808,2.5875190258751903
US,2972,38,29717.028297170284,1.278600269179004
US,10995,233,27407.333549368097,2.119145065939063
US,2695,50,26617.28395061728,1.8552875695732838
US,121175,1389,17236.572400716348,1.1462760470394058
US,40835,585,33656.69919556904,1.432594587976001
US,67882,750,30158.920566373883,1.1048584308063993
US,14723,153,27233.54666863971,1.0391903823948923
US,139772,1350,28586.56325993009,0.9658586841427468
US,1189,16,30032.836574892648,1.3456686291000841
US,9621,193,26932.22853623716,2.006028479368049
US,9250,146,28280.54298642534,1.5783783783783785
US,9297,186,24239.34298005476,2.000645369474024
US,3365,44,34421.03109656301,1.3075780089153046
US,18483,162,31320.217579177468,0.8764810907320241
US,3167,76,26568.791946308724,2.3997473950110515
US,4454,109,29250.67314638471,2.4472384373596765
US,4264,68,28206.65475954224,1.594746716697936
US,4264,59,35274.652547981466,1.3836772983114447
US,1966,42,22605.496148097045,2.136317395727365
US,9802,135,34356.81738520855,1.3772699449092023
US,6205,80,27170.81928449446,1.2892828364222402
US,903,17,24965.440973182194,1.8826135105204873
US,7090,129,27674.7726296889,1.8194640338504937
US,4425,65,33573.59635811836,1.4689265536723164
US,4386,61,27188.19737168361,1.3907888736890104
US,2509,52,29025.913928736696,2.0725388601036268
US,3116,63,26976.01939226041,2.0218228498074455
US,4920,125,23852.232510786835,2.540650406504065
US,6109,93,35775.357226516746,1.5223440825012278
US,13831,223,23749.91414245484,1.6123201503868123
US,7218,51,32672.46061922868,0.7065669160432253
US,2432,41,23098.1099819546,1.6858552631578947
US,3793,52,27858.979067205288,1.3709464803585552
US,2035,66,22182.254196642687,3.2432432432432434
US,3800,87,24043.024359379942,2.289473684210526
US,6336,51,33110.36789297659,0.8049242424242424
US,14937,191,35279.529511797635,1.2787038896699472
US,12903,263,28948.017858344738,2.038285669999225
US,5220,65,28521.473063053218,1.2452107279693487
US,12814,108,12271.830527303722,0.8428281567036054
US,9932,121,30893.65143550344,1.2182843334675795
US,10785,132,20501.07400155873,1.2239221140472878
US,1177,26,25063.88415672913,2.2090059473237043
US,2948,30,28596.37210204676,1.01763907734057
US,7202,116,29101.34152254728,1.6106637045265204
US,6208,102,26970.197236945,1.643041237113402
US,1392,27,22200.956937799045,1.9396551724137931
US,3194,68,24036.72486453944,2.128991859737007
US,7228,118,31756.073986204472,1.6325401217487547
US,896,26,19227.4678111588,2.9017857142857144
US,839,20,17115.46307629539,2.3837902264600714
US,13875,172,36246.0815047022,1.2396396396396396
US,1916,43,23463.13984815087,2.244258872651357
US,2075,18,34991.56829679595,0.8674698795180723
US,119652,1050,29762.55030819209,0.877544880152442
US,2618,45,27859.955304884537,1.7188693659281895
US,23553,330,35041.285427359966,1.4010954018596358
US,294789,3746,29650.725956920352,1.2707394102222267
US,76241,869,25364.96593207708,1.1398066657048045
US,4846,42,27081.703364256176,0.8666941807676434
US,7191,152,24775.19379844961,2.1137533027395357
US,6942,132,21726.339509263897,1.9014693171996542
US,2048,29,33634.42272951223,1.416015625
US,16064,252,28722.64339865541,1.5687250996015936
US,5677,113,22352.15371289078,1.9904879337678352
US,0,0,,
US,6150,116,29908.087341341245,1.886178861788618
US,9926,116,27843.69828045668,1.1686479951642152
US,7086,154,28653.45733926405,2.173299463731301
US,2979,58,23141.45886739688,1.9469620678079893
US,10347,165,26134.06748838149,1.5946651203247317
US,559,5,27769.49826130154,0.8944543828264758
US,4585,95,25069.7140357592,2.0719738276990185
US,2469,32,26118.69247857823,1.2960712839206157
US,5861,103,44004.80516555297,1.7573792868111244
US,2590,34,38766.65169884748,1.3127413127413128
US,1545,22,24771.52477152477,1.4239482200647249
US,2465,30,22983.682983682986,1.2170385395537526
US,291,5,23242.811501597444,1.7182130584192439
US,30042,375,36922.05589558292,1.2482524465747953
US,1360,15,24134.871339840283,1.1029411764705883
US,3518,53,30854.23609893001,1.5065378055713474
US,485,9,28698.224852071005,1.8556701030927836
US,2767,60,32125.856263787296,2.168413444163354
US,3255,30,35612.69146608315,0.9216589861751152
US,798,12,28039.35347856641,1.5037593984962405
US,2966,61,26841.62895927602,2.05664194200944
US,33849,303,32607.94173747182,0.8951519985819374
US,41596,134,36349.33673558558,0.3221463602269449
US,251,3,19952.305246422893,1.1952191235059761
US,4730,77,34392.496182651055,1.627906976744186
US,178,5,21680.876979293545,2.808988764044944
US,672,10,19887.54069251258,1.4880952380952381
US,5400,77,32759.03906818733,1.4259259259259258
US,3149,26,25767.12216676213,0.825658939345824
US,283,1,14100.647732934727,0.35335689045936397
US,8334,107,27362.26935452098,1.2838972882169426
US,21851,202,31471.07961746745,0.9244428172623679
US,528,4,22593.06803594352,0.7575757575757576
US,5632,96,28188.18818818819,1.7045454545454546
US,2392,23,27813.95348837209,0.9615384615384616
US,452,9,27163.46153846154,1.991150442477876
US,597,12,32062.298603651987,2.0100502512562812
US,1367,17,31089.379122128725,1.2435991221653255
US,34011,224,28437.290969899663,0.6586104495604364
US,1107,31,23893.805309734515,2.8003613369467026
US,5132,39,30904.49235216187,0.759937646141855
US,45,1,9240.246406570845,2.2222222222222223
US,1146,30,28983.308042488618,2.6178010471204187
US,1477,11,24987.31179157503,0.7447528774542993
US,418,10,24851.36741973841,2.3923444976076556
US,2218,32,32191.58200290276,1.442741208295762
US,292,4,27112.34911792015,1.36986301369863
US,8512,173,19431.12815596037,2.032424812030075
US,3014,39,27899.65750254559,1.2939615129396151
US,4013,76,36468.556888404215,1.893845003737852
US,3112,63,34821.5284771176,2.024421593830334
US,2435,53,20102.369355238174,2.1765913757700206
US,917,13,27712.299788455726,1.4176663031624863
US,9930,139,28440.498353143343,1.3997985901309165
US,1731,32,17952.706907280648,1.8486424032351243
US,911,13,24377.84318972438,1.4270032930845225
US,1539,27,25036.603221083456,1.7543859649122806
US,1411,25,29793.074324324323,1.7717930545712262
US,148,1,21264.367816091955,0.6756756756756757
US,0,0,,
US,2164,42,29259.05895078421,1.9408502772643252
US,459,14,21589.8400752587,3.0501089324618738
US,246,8,25386.996904024767,3.252032520325203
US,51325,605,31819.590824550527,1.1787627861665855
US,7830,92,24965.723942224915,1.1749680715197957
US,1295,20,20562.0832010162,1.5444015444015444
US,34,1,7343.41252699784,2.9411764705882355
US,104,2,13959.73154362416,1.9230769230769231
US,76,4,16344.086021505376,5.2631578947368425
US,1285,15,24749.614791987675,1.1673151750972763
US,2524,26,23407.21506074376,1.0301109350237718
US,485,13,25273.579989577906,2.6804123711340204
US,655,7,22165.820642978004,1.0687022900763359
US,14323,149,28842.70726353733,1.0402848565244711
US,1546,26,23935.59374516179,1.6817593790426908
US,2320,20,28942.115768463074,0.8620689655172413
US,7291,55,27777.354465102104,0.7543546838568098
US,1759,28,20935.49154963104,1.5918135304150085
US,891,11,22706.422018348625,1.2345679012345678
US,637,14,11197.046932677096,2.197802197802198
US,2403,30,26969.696969696968,1.2484394506866416
US,1740,33,28050.94309205223,1.896551724137931
US,2972,32,27752.357829862733,1.0767160161507403
US,2046,27,23129.09789735473,1.3196480938416422
US,2397,39,22241.811264730444,1.6270337922403004
US,7991,87,39903.12593628284,1.0887248154173446
US,1512,26,17603.911980440098,1.7195767195767195
US,5975,90,25323.16168679805,1.506276150627615
US,360,4,20066.889632107024,1.1111111111111112
US,1405,19,24929.02767920511,1.3523131672597866
US,12048,162,32949.54191166416,1.344621513944223
US,179702,1296,31453.440849110928,0.7211939766947502
US,410,6,24217.365623154164,1.4634146341463414
US,1319,19,24148.66349322593,1.4404852160727823
US,509,14,17086.2705605908,2.75049115913556
US,621,4,23639.13208983632,0.644122383252818
US,1327,18,28378.95637296835,1.356443104747551
US,4614,62,21447.49686236229,1.3437364542696142
US,486,5,26456.178551986934,1.02880658436214
US,469,11,23819.19756221432,2.345415778251599
US,452,9,22713.56783919598,1.991150442477876
US,114,6,18298.555377207063,5.2631578947368425
US,470,7,19949.066213921906,1.4893617021276595
US,19550,192,31864.78248822389,0.9820971867007673
US,2851,28,30577.005577005577,0.9821115398105927
US,395,7,11686.39053254438,1.7721518987341771
US,109,0,11822.125813449024,0.0
US,636,14,23026.79217958001,2.20125786163522
US,2615,26,25975.961060892023,0.994263862332696
US,129,5,18914.956011730206,3.875968992248062
US,1341,26,20806.82699767261,1.9388516032811334
US,1434,15,20351.97275049673,1.0460251046025104
US,945,19,18635.37763754684,2.0105820105820107
US,1422,13,21893.76443418014,0.9142053445850914
US,1796,31,22354.991287030123,1.7260579064587973
US,136,0,16873.449131513647,0.0
US,832,16,22907.48898678414,1.9230769230769231
US,1969,19,23631.781084973594,0.9649568308786186
US,94771,481,29700.39800683193,0.507539226134577
US,10809,147,30958.927650799105,1.359977796280877
US,164,0,21925.13368983957,0.0
US,92,0,13855.421686746988,0.0
US,11571,86,32966.75118949258,0.7432374038544638
US,77,1,15587.044534412957,1.2987012987012987
US,2076,27,26769.82591876209,1.300578034682081
US,1351,36,29103.83455407152,2.6646928201332347
US,898,18,25518.61324239841,2.0044543429844097
US,1597,31,22905.909351692484,1.9411396368190357
US,1104,19,26615.2362584378,1.7210144927536233
US,3903,29,24375.46839870097,0.7430181911350243
US,520,8,19900.49751243781,1.5384615384615385
US,579,13,20027.672085783463,2.245250431778929
US,2783,27,30805.84458711534,0.9701760689902983
US,1541,29,21558.47789591494,1.881894873458793
US,10382,89,31018.82282641172,0.8572529377769216
US,1382,27,26510.64646077115,1.9536903039073805
US,2707,28,25242.44684819097,1.0343553749538235
US,2285,35,29052.76541640178,1.5317286652078774
US,194,3,14296.241709653648,1.5463917525773196
US,4452,19,31299.2125984252,0.42677448337825696
US,58879,338,31453.12934037052,0.5740586626810917
US,5594,58,25924.552785244232,1.0368251698248123
US,11443,156,32127.01443090572,1.363278860438696
US,3759,57,21748.43786160611,1.5163607342378291
US,1145,41,21826.153259626382,3.5807860262008733
US,688,9,22925.69143618794,1.308139534883721
US,82,1,7032.590051457976,1.2195121951219512
US,757,13,12787.162162162162,1.7173051519154559
US,1298,13,25944.433339996,1.0015408320493067
US,113,1,15650.969529085873,0.8849557522123894
US,2146,37,29706.533776301218,1.7241379310344827
US,1502,21,,1.3981358189081226
US,875,12,21043.771043771045,1.3714285714285714
US,5492,54,26494.283371122583,0.9832483612527313
US,2142,19,22823.654768247205,0.8870214752567693
US,851,15,24404.93260682535,1.762632197414806
US,139,2,17752.234993614304,1.4388489208633093
US,4726,36,34549.309160026314,0.7617435463393991
US,17441,238,31191.43000214608,1.364600653632246
US,7624,123,30607.410975952465,1.6133263378803777
US,671243,9313,29613.03031038309,1.387426014126032
US,8816,98,18026.78662713424,1.1116152450090744
US,12918,152,24476.107469021183,1.176652732621149
US,124,5,14203.89461626575,4.032258064516129
US,191,2,9413.504189255793,1.0471204188481675
US,2791,67,16582.496583684868,2.40057327122895
US,1350,22,24403.47071583514,1.6296296296296295
US,681,11,13139.108624348832,1.6152716593245227
US,12266,185,21328.464614849592,1.5082341431599544
US,1503,20,33362.93007769145,1.3306719893546242
US,9156,305,19680.588096210475,3.331148973350808
US,2361,32,35107.80669144981,1.3553578991952562
US,197,14,4778.074217802571,7.106598984771574
US,11506,0,,0.0
US,128178,1309,27184.05833062931,1.0212360935573968
US,1776,26,18538.622129436324,1.4639639639639639
US,17508,217,28559.77684615761,1.2394334018734292
US,12304,76,25156.40973216111,0.6176853055916776
US,19089,134,25089.045146875207,0.701974959400702
US,8341,134,26426.51205525457,1.6065219997602207
US,23354,103,25981.79916783481,0.44103793782649653
US,121573,1042,29152.4488939512,0.8570982043710363
US,40280,308,26606.60144922749,0.7646474677259185
US,84642,655,27324.231927662226,0.7738474988776257
US,37116,249,28412.42258847305,0.6708697057872616
US,11891,84,27559.912854030503,0.7064166176099571
US,2330,1,,0.04291845493562232
US,91788,1083,34811.69643873023,1.1798927964439796
US,326525,3733,35027.2794952167,1.1432508996248374
US,141872,1377,31856.36433448824,0.9705932107815496
US,169517,1974,33470.22830527316,1.1644849779078204
US,30511,332,33150.07768445985,1.0881321490609943
US,52840,664,35338.099473673654,1.2566237698713096
US,291824,3771,36524.79739666448,1.2922172268216459
US,91632,1051,31419.989301732297,1.1469792212327572
US,238646,2855,35492.146682510625,1.1963326433294503
US,34702,307,27902.00287848453,0.8846752348567806
US,111477,1348,30339.65653321721,1.2092180449778878
US,275803,3040,33428.154490208006,1.1022360162869875
US,223671,2384,36146.21966887257,1.0658511832110555
US,165862,1678,33722.412548668784,1.011684412342791
US,215999,3282,35573.7780515361,1.5194514789420321
US,193557,2460,38570.54038650847,1.2709434430167859
US,18584,262,29789.212150356656,1.4098148945329316
US,98247,1030,29868.301847787094,1.0483780675236902
US,45639,519,32486.04863048801,1.1371853020443041
US,1646,0,,0.0
US,196497,2498,35319.5252551942,1.2712662279831244
US,32145,367,30536.63541280743,1.141701664333489
US,197256,2251,29045.781237805928,1.141156669505617
US,530,23,15026.935072299404,4.339622641509434
US,24728,362,38269.75160566432,1.4639275315431899
US,9347,213,35040.29990627929,2.278806034021611
US,2806,71,23498.86944142032,2.5302922309337137
US,15396,235,31449.93258977816,1.526370485840478
US,755,6,43192.21967963387,0.7947019867549668
US,76839,937,35215.74738192901,1.219432840094223
US,19276,327,32972.97297297297,1.6964100435775058
US,9894,115,36647.15904881843,1.1623205983424298
US,1375,18,31976.74418604651,1.309090909090909
US,103,4,16480.0,3.883495145631068
US,1339,17,31896.141019533112,1.2696041822255415
US,22978,410,32331.5041508372,1.7843154321524937
US,6600,75,33721.64316370325,1.1363636363636365
US,4587,25,23682.172543755485,0.5450185306300415
US,8014,152,33801.50997511493,1.8966808085849762
US,33328,656,46699.45493014979,1.9683149303888623
US,986,22,21809.334218093343,2.231237322515213
